,customer_id,home_store,gender,customer_first-name,birthdate,customer_email,customer_since,loyalty_card_number,frequency,monetary,transaction_datetime,recency,avg_buy,product_category,product_type
300,301,3,F,Alika Rivas,5/13/1950,Yoshi@aliquam.us,1/4/2017,021-443-0682,2.2216216216216216,686.6,2022-04-23 17:40:00,6,3.6913978494623656,Coffee,Drip coffee
301,302,3,F,Sacha Wall,6/29/1950,Yvette@erat.org,1/6/2017,433-102-9277,2.7058823529411766,724.7,2022-04-26 11:40:00,3,4.705844155844156,Coffee,Gourmet brewed coffee
302,303,3,F,Raya Hampton,8/14/1950,Martina@malesuada.com,1/8/2017,478-762-8984,7.75,238.5,2022-04-17 08:40:00,12,4.184210526315789,Tea,Brewed Black tea
303,304,3,F,Belle Reyes,9/30/1950,Sierra@sodales.net,1/10/2017,930-000-5889,4.625,461.2,2022-04-23 14:58:00,6,4.754639175257732,Coffee,Organic brewed coffee
304,305,3,F,Brooke Munoz,11/16/1950,William@montes.com,1/12/2017,573-552-0754,3.558333333333333,574.1,2022-04-26 13:21:00,3,4.744628099173554,Coffee,Brewed herbal tea
305,306,3,F,Tanisha Wolf,1/1/1951,Clinton@varius.edu,1/14/2017,369-236-7140,3.0,927.25,2022-04-12 08:32:00,17,6.529929577464789,Tea,Brewed Chai tea
306,307,3,F,Quintessa Franklin,2/17/1951,Audrey@mattis.net,1/16/2017,977-781-3835,2.93006993006993,579.6,2022-04-29 16:20:00,0,4.025,Coffee,Brewed Chai tea
307,308,3,F,Charissa Cobb,4/4/1951,Regan@Vivamus.net,1/18/2017,618-483-1616,6.013513513513513,292.65,2022-04-17 12:00:00,12,3.902,Coffee,Premium brewed coffee
308,309,3,F,Susan Mathis,5/21/1951,Cody@tincidunt.edu,1/20/2017,726-654-4316,5.589743589743589,366.5,2022-04-28 19:20:00,1,4.639240506329114,Tea,Brewed Black tea
309,310,3,F,Cynthia Hurley,7/7/1951,Miriam@arcu.edu,1/22/2017,305-573-4564,5.555555555555555,362.75,2022-04-26 11:40:00,3,4.423780487804878,Tea,Brewed Chai tea
310,311,3,F,Melodie Dawson,8/22/1951,Stacey@nostra.us,1/24/2017,694-557-8383,2.6305732484076434,572.0,2022-04-28 15:40:00,1,3.620253164556962,Tea,Brewed Black tea
311,312,3,F,Charlotte Webb,10/8/1951,Phelan@rutrum.org,1/26/2017,542-155-7242,4.612903225806452,346.3,2022-04-24 10:15:00,5,3.684042553191489,Tea,Brewed Chai tea
312,313,3,F,Melyssa Jones,11/23/1951,Delilah@Duis.edu,1/28/2017,023-851-0936,2.7662337662337664,671.45,2022-04-28 09:47:00,1,4.331935483870968,Tea,Brewed Chai tea
313,314,3,F,Yuri Jacobson,1/9/1952,Shea@ante.gov,1/30/2017,371-921-0474,3.8157894736842106,531.3,2022-04-26 18:20:00,3,4.619999999999999,Coffee,Hot chocolate
314,315,3,F,Kellie Barton,2/25/1952,Hyacinth@urna.edu,2/2/2017,236-217-0356,3.5867768595041323,586.8,2022-04-29 07:01:00,0,4.80983606557377,Tea,Brewed Black tea
315,316,3,F,Camille Glass,4/11/1952,Hedley@adipiscing.gov,2/4/2017,448-528-3198,4.894117647058824,360.5,2022-04-12 09:59:00,17,4.191860465116279,Tea,Brewed Chai tea
316,317,3,F,Reagan Roberts,5/28/1952,Echo@Integer.edu,2/6/2017,324-062-4567,2.263440860215054,818.3,2022-04-27 07:57:00,2,4.375935828877005,Tea,Barista Espresso
317,318,3,F,Chelsea Bray,7/13/1952,Willow@sem.net,2/8/2017,288-181-8604,3.044117647058824,602.85,2022-04-27 16:16:00,2,4.40036496350365,Tea,Brewed Chai tea
318,319,3,F,Lesley Benson,8/29/1952,Laura@eleifend.net,2/10/2017,685-365-3310,1.182098765432099,1282.1,2022-04-20 13:52:00,9,3.944923076923077,Coffee,Brewed Chai tea
319,320,3,F,Denise Matthews,10/15/1952,Hannah@facilisis.org,2/12/2017,212-992-5826,1.4692307692307691,1071.55,2022-04-26 16:45:00,3,4.105555555555555,Tea,Brewed Black tea
320,321,3,F,Lillith Lucas,11/30/1952,Ulric@varius.com,2/14/2017,365-702-7433,3.2971014492753623,569.9,2022-04-29 18:34:00,0,4.1,Tea,Scone
321,322,3,F,Brittany Bradshaw,1/16/1953,Rina@Duis.us,2/16/2017,927-758-6053,2.46242774566474,819.45,2022-04-27 19:47:00,2,4.70948275862069,Coffee,Barista Espresso
322,323,3,F,Cecilia Davidson,3/3/1953,Donovan@posuere.org,2/18/2017,764-601-4599,2.4705882352941178,630.7,2022-04-25 13:36:00,4,3.688304093567252,Coffee,Gourmet brewed coffee
323,324,3,F,Emma Cunningham,4/19/1953,Yetta@augue.org,2/20/2017,495-345-8164,4.284313725490196,457.6,2022-04-25 09:10:00,4,4.442718446601942,Tea,Brewed Chai tea
324,325,3,F,Pamela Hays,6/5/1953,Wilma@lorem.net,2/22/2017,160-794-1256,2.5301204819277108,743.25,2022-04-24 09:48:00,5,4.450598802395209,Coffee,Organic brewed coffee
325,326,3,F,Sandra Andrews,7/21/1953,Shaeleigh@mauris.net,2/24/2017,671-876-8210,3.603305785123967,578.8,2022-04-25 14:18:00,4,4.744262295081967,Tea,Brewed Chai tea
326,327,3,F,Shafira Moss,9/6/1953,Len@sociosqu.com,2/26/2017,243-622-5454,3.5785123966942147,558.1,2022-04-24 07:11:00,5,4.574590163934427,Coffee,Premium brewed coffee
327,328,3,F,Carla Douglas,10/22/1953,Nigel@est.com,2/28/2017,239-263-9162,1.8217391304347823,1242.3,2022-04-26 09:48:00,3,5.3779220779220775,Coffee,Barista Espresso
328,329,3,F,Angela Strickland,12/8/1953,Alma@id.edu,3/2/2017,978-857-3312,2.533742331288344,743.35,2022-04-28 08:42:00,1,4.532621951219513,Tea,Brewed herbal tea
329,330,3,F,Chanda Marks,1/24/1954,Stewart@consequat.org,3/5/2017,058-713-8690,2.616352201257861,665.75,2022-04-27 17:18:00,2,4.1609375,Coffee,Organic brewed coffee
330,331,3,F,Amelia Alvarado,3/11/1954,Timon@nec.us,3/7/2017,056-404-4359,3.9908256880733934,492.25,2022-04-24 08:32:00,5,4.475,Tea,Brewed Black tea
331,332,3,F,Samantha Riddle,4/27/1954,Alvin@purus.net,3/9/2017,114-078-3425,4.145631067961165,593.0,2022-04-24 08:16:00,5,5.701923076923077,Coffee,Hot chocolate
332,333,3,F,Chava Guzman,6/12/1954,Igor@condimentum.us,3/11/2017,675-302-8631,5.148148148148148,276.75,2022-04-27 14:05:00,2,3.375,Coffee,Gourmet brewed coffee
333,334,3,F,Nita Golden,7/29/1954,Brynn@hendrerit.org,3/13/2017,719-055-8234,6.602941176470588,223.0,2022-04-21 08:55:00,8,3.231884057971014,Tea,Brewed herbal tea
334,335,3,F,Zelenia Powell,9/14/1954,Denise@faucibus.edu,3/15/2017,197-930-2848,2.5963855421686746,590.2,2022-04-21 10:15:00,8,3.5341317365269465,Coffee,Gourmet brewed coffee
335,336,3,F,Aileen Zamora,10/30/1954,Declan@dui.com,3/17/2017,182-923-6770,3.4761904761904763,573.25,2022-04-28 10:16:00,1,4.513779527559056,Tea,Brewed herbal tea
336,337,3,F,Dana Curtis,12/16/1954,Burton@mus.com,3/19/2017,336-130-4252,3.954128440366973,406.45,2022-04-26 18:03:00,3,3.695,Coffee,Organic brewed coffee
337,338,3,F,Leslie Acevedo,1/31/1955,Yuli@Curae.us,3/21/2017,396-952-2432,2.314917127071823,794.2,2022-04-29 09:13:00,0,4.363736263736264,Tea,Brewed Chai tea
338,339,3,F,Adena Bradford,3/19/1955,Price@venenatis.us,3/23/2017,564-240-9076,20.318181818181817,137.0,2022-04-02 15:36:00,27,5.956521739130435,Coffee,Drip coffee
339,340,3,F,Shannon Mckenzie,5/5/1955,Wynter@posuere.net,3/25/2017,282-732-1053,2.964539007092198,655.6,2022-04-28 13:29:00,1,4.616901408450705,Coffee,Organic brewed coffee
340,341,3,F,Katell Dunlap,6/20/1955,Sonya@quis.org,3/27/2017,111-197-6166,3.3076923076923075,489.7,2022-04-29 13:45:00,0,3.738167938931298,Tea,Brewed Chai tea
341,342,3,F,Blossom Alford,8/6/1955,Boris@molestie.org,3/29/2017,440-720-9943,2.484472049689441,1178.95,2022-04-27 11:37:00,2,7.27746913580247,Coffee,Gourmet brewed coffee
342,343,3,F,Bo Vincent,9/21/1955,Aurora@tempor.edu,3/31/2017,155-843-8482,4.953488372093023,391.0,2022-04-23 17:33:00,6,4.494252873563219,Tea,Brewed Green tea
343,344,3,F,Avye Koch,11/7/1955,Tad@faucibus.us,4/2/2017,977-525-6648,2.6748466257668717,756.35,2022-04-29 07:12:00,0,4.611890243902439,Coffee,Gourmet brewed coffee
344,345,3,F,Barbara Knowles,12/24/1955,Magee@aliquam.org,4/5/2017,524-174-8629,5.301204819277109,320.8,2022-04-17 09:45:00,12,3.8190476190476192,Coffee,Gourmet brewed coffee
345,346,3,F,Yuri Nixon,2/8/1956,Keegan@morbi.edu,4/7/2017,070-721-0736,3.6186440677966094,482.35,2022-04-29 08:46:00,0,4.053361344537815,Coffee,Premium brewed coffee
346,347,3,F,Abra Dotson,3/26/1956,Penelope@taciti.org,4/9/2017,659-894-5363,2.35195530726257,630.3,2022-04-29 18:03:00,0,3.5016666666666665,Coffee,Scone
347,348,3,F,Whoopi Barrera,5/11/1956,Deacon@per.us,4/11/2017,441-523-9048,16.285714285714285,132.0,2022-04-07 07:09:00,22,6.0,Coffee,Barista Espresso
348,349,3,F,Kathleen Langley,6/27/1956,Xyla@massa.org,4/13/2017,659-861-9609,22.45,119.0,2022-04-02 13:08:00,27,5.666666666666667,Coffee,Drip coffee
349,350,3,F,Lucy Kennedy,8/13/1956,Kalia@laoreet.com,4/15/2017,431-927-6847,3.6666666666666665,451.75,2022-04-25 19:44:00,4,3.9282608695652175,Coffee,Gourmet brewed coffee
350,351,3,F,Hope Fernandez,9/28/1956,Baker@justo.net,4/17/2017,343-610-0398,5.176470588235294,502.0,2022-04-26 08:07:00,3,5.837209302325581,Coffee,Barista Espresso
351,352,3,F,Ila Goodman,11/14/1956,Dante@consequat.com,4/19/2017,739-121-3784,2.992647058823529,548.55,2022-04-29 08:08:00,0,4.004014598540146,Coffee,Gourmet brewed coffee
352,353,3,F,Penelope Ochoa,12/30/1956,Carolyn@lectus.net,4/21/2017,330-949-9264,4.36734693877551,401.05,2022-04-25 12:31:00,4,4.051010101010101,Coffee,Gourmet brewed coffee
353,354,3,F,Kimberley Larson,2/15/1957,Petra@hymenaeos.gov,4/23/2017,182-309-2405,5.011627906976744,360.3,2022-04-21 11:34:00,8,4.141379310344828,Tea,Barista Espresso
354,355,3,F,Rhonda Clayton,4/3/1957,Deirdre@condimentum.com,4/25/2017,547-516-4725,2.2406417112299466,756.95,2022-04-24 16:55:00,5,4.026329787234043,Coffee,Brewed Chai tea
355,356,3,F,Kalia Drake,5/19/1957,Beau@Maecenas.org,4/27/2017,567-912-1942,3.448818897637796,638.7,2022-04-29 10:29:00,0,4.98984375,Coffee,Premium brewed coffee
356,357,3,F,Sonia Vaughn,7/5/1957,Myra@Donec.com,4/29/2017,804-091-2161,5.958904109589041,294.0,2022-04-26 10:15:00,3,3.972972972972973,Bakery,Scone
357,358,3,F,Kyra Warren,8/20/1957,Imani@placerat.org,5/1/2017,703-696-6032,5.357142857142857,333.4,2022-04-26 10:52:00,3,3.92235294117647,Coffee,Gourmet brewed coffee
358,359,3,F,Nevada Langley,10/6/1957,Hanna@magna.net,5/3/2017,291-731-7772,39.6,55.0,2022-04-03 15:54:00,26,5.0,Tea,Brewed herbal tea
359,360,3,F,Giselle Levine,11/22/1957,Ishmael@pharetra.gov,5/6/2017,092-528-5807,5.458823529411765,368.3,2022-04-24 15:56:00,5,4.282558139534884,Coffee,Barista Espresso
360,361,3,F,Ifeoma Butler,1/7/1958,Tyler@luctus.org,5/8/2017,854-385-1287,2.232044198895028,800.7,2022-04-29 09:55:00,0,4.39945054945055,Coffee,Premium brewed coffee
361,362,3,F,Sarah Smith,2/23/1958,Petra@et.us,5/10/2017,430-390-1811,6.220588235294118,291.9,2022-04-17 08:27:00,12,4.230434782608695,Tea,Brewed Chai tea
362,363,3,F,Rowan Woods,4/10/1958,Stone@Proin.edu,5/12/2017,769-603-7732,6.565217391304348,247.65,2022-04-28 16:32:00,1,3.537857142857143,Coffee,Brewed Chai tea
363,364,3,F,Xantha Sampson,5/27/1958,Savannah@primis.gov,5/14/2017,821-105-7072,4.401960784313726,451.3,2022-04-25 13:31:00,4,4.381553398058252,Tea,Gourmet brewed coffee
364,365,3,F,Mary Swanson,7/13/1958,Ivory@eu.edu,5/16/2017,783-305-5442,11.575,157.0,2022-04-28 15:20:00,1,3.829268292682927,Coffee,Gourmet brewed coffee
365,366,3,F,Eve Delacruz,8/28/1958,Naida@id.net,5/18/2017,883-584-0321,8.145454545454545,210.0,2022-04-22 16:59:00,7,3.75,Coffee,Hot chocolate
366,367,3,F,Noelle Salazar,10/14/1958,Winifred@mauris.com,5/20/2017,531-429-1760,6.0,263.75,2022-04-21 09:47:00,8,3.425324675324675,Tea,Brewed Chai tea
367,368,3,F,Kyra Hampton,11/29/1958,Urielle@Nunc.com,5/22/2017,907-531-3069,3.063380281690141,517.85,2022-04-23 17:44:00,6,3.621328671328672,Tea,Brewed herbal tea
368,369,3,F,Astra Duffy,1/15/1959,Abigail@egestas.com,5/24/2017,534-616-4329,6.5,328.15,2022-04-28 07:38:00,1,4.6218309859154925,Tea,Brewed Black tea
369,370,3,F,Kameko Knox,3/3/1959,Bianca@eget.org,5/26/2017,769-640-0042,2.9194630872483223,686.85,2022-04-11 17:34:00,18,4.579,Coffee,Barista Espresso
370,371,3,F,Nevada Ewing,4/18/1959,Gregory@nascetur.us,5/28/2017,674-715-8042,4.2727272727272725,385.25,2022-04-05 13:34:00,24,3.8525,Coffee,Barista Espresso
371,372,3,F,Leigh William,6/4/1959,Adena@morbi.org,5/30/2017,394-161-1669,6.632352941176471,252.35,2022-04-29 10:16:00,0,3.657246376811594,Coffee,Drip coffee
372,373,3,F,Eugenia Oconnor,7/20/1959,Clare@ad.edu,6/1/2017,725-904-0851,7.229508196721311,206.0,2022-04-12 09:46:00,17,3.3225806451612905,Coffee,Brewed Black tea
373,374,3,F,Audrey Farley,9/5/1959,Graham@fringilla.edu,6/3/2017,462-004-9564,3.487603305785124,499.7,2022-04-24 16:32:00,5,4.095901639344262,Coffee,Barista Espresso
374,375,3,F,Zelenia Hoffman,10/22/1959,Colby@tristique.com,6/6/2017,808-869-9639,7.610169491525424,289.75,2022-04-20 17:10:00,9,4.829166666666667,Coffee,Hot chocolate
375,376,3,F,Yael Rich,12/7/1959,Gemma@vehicula.org,6/8/2017,762-633-0333,5.090909090909091,412.5,2022-04-29 17:01:00,0,4.634831460674158,Tea,Brewed Black tea
376,377,3,F,Cherokee West,1/23/1960,Andrew@ornare.com,6/10/2017,592-412-5994,4.479591836734694,470.95,2022-04-28 14:09:00,1,4.757070707070707,Coffee,Gourmet brewed coffee
377,378,3,F,Zia Gilbert,3/9/1960,Burton@nibh.org,6/12/2017,015-632-6747,2.644171779141104,609.6,2022-04-29 19:07:00,0,3.717073170731708,Coffee,Brewed Green tea
378,379,3,F,Megan Adams,4/25/1960,Aquila@ridiculus.net,6/14/2017,188-409-0349,3.074074074074074,499.95,2022-04-27 15:04:00,2,3.6761029411764703,Tea,Brewed Chai tea
379,380,3,F,Deirdre Peterson,6/11/1960,Pascale@tortor.net,6/16/2017,837-424-6525,9.02127659574468,186.75,2022-04-16 07:35:00,13,3.890625,Coffee,Organic brewed coffee
380,381,3,F,Charity Harvey,7/27/1960,Perry@fermentum.edu,6/18/2017,407-580-6600,1.990430622009569,869.8,2022-04-27 13:36:00,2,4.141904761904762,Coffee,Regular syrup
381,382,3,F,Ciara Rosales,9/12/1960,Bethany@nascetur.net,6/20/2017,736-765-8412,4.037383177570093,410.8,2022-04-19 07:03:00,10,3.803703703703704,Tea,Brewed herbal tea
382,383,3,F,Ariana Howell,10/28/1960,Asher@hendrerit.edu,6/22/2017,183-212-8969,4.058252427184466,436.75,2022-04-27 14:08:00,2,4.199519230769231,Coffee,Barista Espresso
383,384,3,F,Kylan Hayes,12/14/1960,Nell@ornare.edu,6/24/2017,998-034-0664,2.2041884816753927,833.3000000000001,2022-04-24 14:40:00,5,4.340104166666667,Coffee,Barista Espresso
384,385,3,F,Germaine Mitchell,1/30/1961,Hop@tempus.gov,6/26/2017,399-990-7145,15.413793103448276,95.5,2022-04-28 09:05:00,1,3.183333333333333,Tea,Brewed Chai tea
385,386,3,F,Kimberley Vance,3/17/1961,Lareina@dictum.gov,6/28/2017,652-834-7981,4.628865979381444,329.0,2022-04-27 11:22:00,2,3.357142857142857,Tea,Brewed Black tea
386,387,3,F,Gail Clements,5/3/1961,Porter@a.org,6/30/2017,404-679-2554,4.41,446.0,2022-04-29 10:52:00,0,4.415841584158416,Coffee,Gourmet brewed coffee
387,388,3,F,Denise Armstrong,6/18/1961,Isadora@eleifend.us,7/2/2017,805-724-6813,2.202127659574468,1185.05,2022-04-24 10:02:00,5,6.27010582010582,Coffee,Premium brewed coffee
388,389,3,F,Courtney Holden,8/4/1961,Preston@suscipit.edu,7/5/2017,789-571-0596,4.6875,449.5,2022-04-21 10:56:00,8,4.634020618556701,Bakery,Hot chocolate
389,390,3,F,Tanisha Francis,9/20/1961,Savannah@condimentum.org,7/7/2017,792-255-1821,4.1415094339622645,460.7,2022-04-24 13:12:00,5,4.305607476635514,Tea,Brewed Chai tea
390,391,3,F,Anjolie Vargas,11/5/1961,Keith@gravida.us,7/9/2017,338-278-3067,3.9375,512.5,2022-04-23 09:47:00,6,4.535398230088496,Coffee,Gourmet brewed coffee
391,392,3,F,Serena Kane,12/22/1961,Raja@accumsan.net,7/11/2017,682-247-2781,2.803921568627451,731.75,2022-04-25 19:01:00,4,4.751623376623376,Tea,Brewed Green tea
392,393,3,F,Farrah Hudson,2/6/1962,Eric@Proin.org,7/13/2017,545-467-3850,4.161904761904762,601.0,2022-04-21 16:43:00,8,5.669811320754717,Tea,Brewed Chai tea
393,394,3,F,Imani Juarez,3/25/1962,Stephen@Ut.org,7/15/2017,983-776-8983,4.455445544554456,865.0,2022-04-25 17:39:00,4,8.480392156862745,Coffee,Drip coffee
394,395,3,F,Erin Nunez,5/11/1962,Cally@venenatis.org,7/17/2017,592-703-3354,2.574074074074074,639.9,2022-04-19 17:35:00,10,3.925766871165644,Coffee,Premium brewed coffee
395,396,3,F,Dai Bennett,6/26/1962,Vielka@elementum.com,7/19/2017,499-614-8312,2.004854368932039,870.4499999999999,2022-04-29 16:54:00,0,4.205072463768116,Coffee,Brewed herbal tea
396,397,3,F,Buffy Drake,8/12/1962,Nasim@penatibus.net,7/21/2017,103-192-4069,12.63888888888889,149.3,2022-04-24 13:34:00,5,4.035135135135135,Coffee,Organic brewed coffee
397,398,3,F,Rhonda Hendrix,9/27/1962,Whilemina@Integer.us,7/23/2017,832-989-7707,3.4015748031496065,555.4,2022-04-29 12:28:00,0,4.3390625,Tea,Brewed Chai tea
398,399,3,F,Haviva Blanchard,11/13/1962,Lysandra@adipiscing.com,7/25/2017,880-584-9921,4.652631578947369,463.0,2022-04-27 13:45:00,2,4.822916666666667,Coffee,Brewed Green tea
399,400,3,F,Olympia Burns,12/30/1962,Moses@Cras.edu,7/27/2017,529-505-2729,3.3,778.85,2022-04-27 19:28:00,2,5.945419847328244,Coffee,Barista Espresso
400,401,3,F,Rhea Wall,2/14/1963,Yardley@velit.edu,7/29/2017,712-350-1572,4.610526315789474,401.3,2022-04-26 13:02:00,3,4.180208333333334,Tea,Brewed Chai tea
401,402,3,F,Sylvia Atkins,4/2/1963,Lewis@arcu.gov,7/31/2017,096-351-5369,6.382352941176471,374.0,2022-04-18 11:52:00,11,5.420289855072464,Coffee,Barista Espresso
402,403,3,F,Amela Watts,5/18/1963,Belle@nibh.net,8/2/2017,682-557-1438,2.1052631578947367,753.3,2022-04-27 10:40:00,2,3.943979057591623,Coffee,Gourmet brewed coffee
403,404,3,F,Maris Williams,7/4/1963,Jasper@lacinia.org,8/5/2017,280-484-7631,4.057692307692308,390.05,2022-04-27 07:38:00,2,3.7147619047619047,Coffee,Brewed Chai tea
404,405,3,F,Irma Fulton,8/20/1963,Charissa@dictum.org,8/7/2017,598-663-3302,11.097560975609756,187.5,2022-04-26 10:22:00,3,4.464285714285714,Coffee,Organic brewed coffee
405,406,3,F,Gemma Rodriguez,10/5/1963,Buckminster@semper.gov,8/9/2017,210-322-9268,2.255434782608696,831.75,2022-04-24 14:56:00,5,4.495945945945946,Tea,Brewed herbal tea
406,407,3,F,Xandra Kim,11/21/1963,Lucas@sagittis.gov,8/11/2017,344-473-6312,4.155339805825243,457.65,2022-04-29 14:29:00,0,4.400480769230769,Tea,Brewed Chai tea
407,408,3,F,Angela Drake,1/6/1964,Silas@vulputate.com,8/13/2017,328-277-7321,2.467836257309941,896.7,2022-04-27 14:17:00,2,5.213372093023256,Drinking Chocolate,Hot chocolate
408,409,3,F,Janna Delaney,2/22/1964,Seth@vestibulum.com,8/15/2017,048-747-7825,2.1354166666666665,831.95,2022-04-19 09:08:00,10,4.310621761658031,Tea,Brewed Chai tea
409,410,3,F,Vielka Hull,4/9/1964,Ray@Donec.edu,8/17/2017,602-997-0035,1.70042194092827,912.45,2022-04-27 15:56:00,2,3.833823529411765,Coffee,Gourmet brewed coffee
410,411,3,F,Myra Donovan,5/25/1964,Rudyard@scelerisque.org,8/19/2017,049-029-2163,4.047619047619048,441.3,2022-04-26 13:16:00,3,4.163207547169812,Tea,Brewed Black tea
411,412,3,F,Karyn Bonner,7/11/1964,Hashim@euismod.us,8/21/2017,729-646-1949,8.10909090909091,194.5,2022-04-24 12:41:00,5,3.4732142857142856,Coffee,Gourmet brewed coffee
412,413,3,F,Martena Gay,8/26/1964,Nicholas@scelerisque.net,8/23/2017,609-427-2295,7.0,368.3,2022-04-10 10:09:00,19,5.666153846153846,Tea,Brewed Chai tea
413,414,3,F,McKenzie Burnett,10/12/1964,Chelsea@feugiat.org,8/25/2017,079-853-7022,3.919642857142857,594.5,2022-04-29 16:30:00,0,5.261061946902655,Coffee,Barista Espresso
414,415,3,F,Nina Adkins,11/28/1964,Kato@cursus.us,8/27/2017,768-960-1547,7.433333333333334,248.0,2022-04-11 07:47:00,18,4.065573770491803,Tea,Brewed Chai tea
415,416,3,F,Kiara Clark,1/13/1965,Alisa@varius.com,8/29/2017,802-145-4119,4.101851851851852,549.9,2022-04-24 17:55:00,5,5.044954128440367,Coffee,Premium brewed coffee
416,417,3,F,Hayley Spears,3/1/1965,Harriet@magna.edu,8/31/2017,806-379-1972,6.055555555555555,274.75,2022-04-24 17:04:00,5,3.7636986301369855,Tea,Brewed Black tea
417,418,3,F,Keiko Walls,4/16/1965,Theodore@augue.com,9/2/2017,084-428-4672,3.672268907563025,665.65,2022-04-21 13:00:00,8,5.547083333333333,Coffee,Hot chocolate
418,419,3,F,Halla Cole,6/2/1965,Salvador@Duis.org,9/5/2017,430-854-4973,7.982142857142857,286.6,2022-04-25 07:44:00,4,5.028070175438597,Coffee,Brewed Chai tea
419,420,3,F,Oprah Witt,7/19/1965,Roary@Phasellus.edu,9/7/2017,492-079-1187,1.2762237762237765,1321.25,2022-04-27 08:13:00,2,4.603658536585366,Coffee,Hot chocolate
420,421,3,F,Nichole Medina,9/3/1965,Carolyn@viverra.org,9/9/2017,754-028-1277,5.756410256410256,278.3,2022-04-27 13:00:00,2,3.5227848101265824,Coffee,Gourmet brewed coffee
421,422,3,F,Samantha Berry,10/20/1965,Laith@justo.net,9/11/2017,016-215-0941,7.193548387096774,264.05,2022-04-23 14:33:00,6,4.1912698412698415,Tea,Brewed herbal tea
422,423,3,F,Kylie Hooper,12/5/1965,Shellie@Proin.com,9/13/2017,809-903-2967,3.918181818181818,483.85,2022-04-24 16:10:00,5,4.359009009009009,Coffee,Brewed Chai tea
423,424,3,F,Priscilla Madden,1/21/1966,Stacy@cursus.us,9/15/2017,649-526-6768,2.8767123287671232,597.05,2022-04-27 09:19:00,2,4.06156462585034,Coffee,Organic brewed coffee
424,425,3,F,Savannah Bean,3/9/1966,Gemma@sapien.us,9/17/2017,225-169-1316,3.920353982300885,555.25,2022-04-28 16:25:00,1,4.870614035087719,Drinking Chocolate,Hot chocolate
425,426,3,F,Kelsie Rios,4/24/1966,Talon@fames.us,9/19/2017,104-518-3834,4.211538461538462,403.55,2022-04-26 14:54:00,3,3.843333333333333,Coffee,Organic brewed coffee
426,427,3,F,Gay Coffey,6/10/1966,McKenzie@sem.gov,9/21/2017,660-805-8056,70.66666666666667,28.0,2022-04-04 19:49:00,25,4.0,Tea,Brewed Chai tea
427,428,3,F,September Buckner,7/26/1966,Ezra@consectetuer.org,9/23/2017,832-816-2799,2.580246913580247,787.2,2022-04-29 09:15:00,0,4.829447852760737,Tea,Hot chocolate
428,429,3,F,Lee Barrett,9/11/1966,Jonas@quam.com,9/25/2017,415-261-1740,2.366279069767442,761.0,2022-04-23 16:02:00,6,4.398843930635838,Coffee,Gourmet brewed coffee
429,430,3,F,Jillian Franco,10/28/1966,Bethany@nascetur.org,9/27/2017,664-049-9622,1.9674418604651165,882.45,2022-04-29 19:00:00,0,4.085416666666667,Coffee,Gourmet brewed coffee
430,431,3,F,Jessamine Waller,12/13/1966,Asher@facilisis.edu,9/29/2017,844-857-6091,4.394230769230769,476.15,2022-04-28 13:56:00,1,4.534761904761904,Tea,Gourmet brewed coffee
431,432,3,F,Nelle Floyd,1/29/1967,Alfreda@conubia.edu,10/1/2017,811-322-5713,1.7456896551724137,1057.4,2022-04-28 15:01:00,1,4.538197424892704,Coffee,Barista Espresso
432,433,3,F,Meghan Willis,3/16/1967,Acton@Proin.edu,10/3/2017,727-578-9631,4.213592233009709,514.0,2022-04-26 15:13:00,3,4.9423076923076925,Tea,Brewed Black tea
433,434,3,F,Carla Stevens,5/2/1967,Lucian@convallis.org,10/6/2017,842-123-1097,4.08411214953271,458.55,2022-04-29 17:53:00,0,4.245833333333334,Coffee,Gourmet brewed coffee
434,435,3,F,Buffy Castaneda,6/18/1967,Jayme@id.net,10/8/2017,337-999-5649,3.5163934426229506,799.4,2022-04-27 08:03:00,2,6.499186991869919,Coffee,Gourmet brewed coffee
435,436,3,F,Marah Gomez,8/3/1967,Kareem@arcu.net,10/10/2017,305-370-8416,6.449275362318841,355.5,2022-04-27 09:25:00,2,5.078571428571428,Drinking Chocolate,Hot chocolate
436,437,3,F,Deborah Myers,9/19/1967,Ivor@primis.net,10/12/2017,727-062-2409,1.891509433962264,934.5,2022-04-28 11:44:00,1,4.387323943661972,Coffee,Barista Espresso
437,438,3,F,Gay Witt,11/4/1967,Dylan@consectetuer.edu,10/14/2017,854-711-7331,2.4651162790697674,740.6,2022-04-28 07:48:00,1,4.28092485549133,Coffee,Barista Espresso
438,439,3,F,Lael Matthews,12/21/1967,Fritz@rutrum.com,10/16/2017,457-657-7509,5.2023809523809526,407.5,2022-04-29 16:11:00,0,4.794117647058823,Tea,Brewed Black tea
439,440,3,F,Felicia Ramos,2/6/1968,Randall@accumsan.us,10/18/2017,273-247-5795,1.9282296650717703,762.5,2022-04-26 19:51:00,3,3.630952380952381,Coffee,Barista Espresso
440,441,3,F,Yoko Finch,3/23/1968,Britanney@et.us,10/20/2017,553-599-0191,3.4453125,508.35,2022-04-29 12:42:00,0,3.9406976744186046,Coffee,Gourmet brewed coffee
441,442,3,F,Susan Hart,5/9/1968,Lacey@Pellentesque.edu,10/22/2017,870-197-5999,8.660377358490566,243.0,2022-04-27 15:37:00,2,4.5,Tea,Brewed Black tea
